ID,NameLit,SourceCat,TypeSourceCat,Sep,SepTidal,SepTidalLit,SepTidalData,pmRASep,pmRASigma,pmDESep,pmDESigma,PlxSep,PlxSigma,maxSigma,meanSigma,Name,AllNames,Type,CST,N,CSTt,Nt,RAdeg,DEdeg,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType
138.0,BH_67,Cantat-Gaudin+20,gaia_dr2,0.001691,0.02920431,0.03381195,0.02920431,0.04262,0.0,0.0597,0.07702,0.01714,0.0,0.077,0.02567,BH_67,"BH_67,ESO_212-7,FSR_1486,MWSC_1669,vdBergh-Hagen_67",o,3.45402358,38.0,5.69691947,29.0,141.68430393,-51.27311496,273.76198733,-0.3815,0.01568181,0.01554524,0.05788863,0.43122092,1.89878018,1.88224429,7.00925518,52.21393731,-3.68262243,0.07916641,0.01470083,2.87070241,0.08440076,0.01567283,0.10926801,0.02875899,0.00534041,6643.32994895,6937.46890375,7258.86100775,38.0,0.0,-7666.9291436,-6922.3670604,-26.56905241,56.58767321,2.06640705,0.78102845,1.0,0.7773,0.9384,0.96673101,0.99992692,0.99992692,,7.56672812,7.85249734,8.15967941,3.159,3.49916005,3.76463509,0.8744,1.42460328,1.86239231,13.91896915,14.21113873,14.41926289,10.0,0.0,0.0,1.0,1:1
139.0,BH_72,Cantat-Gaudin+20,gaia_dr2,0.002936,0.02074913,0.06383113,0.02074913,0.09095,0.31196634,0.05497,0.07084,0.08291,0.618,0.618,0.3336,BH_72,"BH_72,ESO_166-20,FSR_1494,MWSC_1681,OC_0516,UBC_491,vdBergh-Hagen_72",o,15.39732944,123.0,15.39732944,123.0,142.8419768,-53.04170424,275.49403135,-1.177,0.03968582,0.0411847,0.14151106,0.14151106,3.12126506,3.23915131,11.12977874,11.12977874,-4.53005284,0.09070678,0.00817875,3.35397406,0.06099128,0.0054994,0.17489661,0.05752506,0.00518686,4450.45696592,4506.27716779,4563.51541403,123.0,0.0,-7690.86664037,-4484.63007604,-72.86955223,52.38808574,5.91762425,1.8713171,10.0,0.8674,0.9535,0.97235155,0.99875951,0.99970579,,8.05121422,8.23370647,8.4377327,2.516,2.73829222,2.93504763,1.317,1.72316664,2.09670043,13.29619217,13.41926527,13.60028839,20.0,0.0,0.0,3.0,1:m
140.0,BH_73,Cantat-Gaudin+20,gaia_dr2,0.00184,0.01752982,0.06571227,0.01752982,0.0452,0.0,0.02342,0.0,0.06242,0.106,0.106,0.03532,BH_73,"BH_73,ESO_212-9,FSR_1483,MWSC_1682,vdBergh-Hagen_73",o,11.40261392,101.0,12.16343841,91.0,142.98187661,-50.22324762,273.63730425,0.9454,0.01672273,0.00921593,0.10496078,0.22144754,1.48596326,0.81891762,9.32670877,19.67767951,-3.61920396,0.09743764,0.01021424,2.32942035,0.08008495,0.00839518,0.15484523,0.05888156,0.00617246,4929.65316125,5091.23909689,5263.77706544,99.0,0.0,-7798.81837972,-5080.29229134,103.96628542,,,,0.0,0.8441,0.9601,0.97776109,0.99991381,0.99991381,,8.53573227,8.72558594,8.95136356,2.947,3.20126581,3.50080776,1.161,1.54171211,2.05178523,13.45530224,13.61461973,13.78067303,40.0,0.0,0.0,1.0,1:1
142.0,BH_78,Cantat-Gaudin+20,gaia_dr2,0.0006284,0.00694674,0.02416914,0.00694674,0.06435,0.07309427,0.07586,0.1484,0.01893,0.0,0.148,0.07382,BH_78,"BH_78,FSR_1512,MWSC_1706,vdBergh-Hagen_78",o,9.58203388,65.0,9.88556455,58.0,145.95099011,-56.57429224,279.18553019,-2.616,0.01505881,0.00866108,0.09045931,0.19555128,1.64199042,0.94439128,9.86356072,21.32271226,-3.7543452,0.07633286,0.010023,2.78585789,0.07773824,0.01020753,0.11535269,0.04052842,0.00532164,6025.58895034,6247.44898979,6486.27118507,65.0,0.0,-7126.45931232,-6160.90955076,-266.88760144,26.5195483,2.20983594,1.10491797,4.0,0.0006631,0.001395,0.19500181,0.45712078,0.89606869,,7.99944782,8.23104143,8.45197487,3.46,3.7262156,3.94436359,1.298,1.72071654,2.20231175,14.0204792,14.19465399,14.33872414,20.0,0.0,0.0,1.0,1:1
144.0,BH_84,Cantat-Gaudin+20,gaia_dr2,0.005755,0.0275716,0.11990517,0.0275716,0.02935,0.0,0.03978,0.0,0.03395,0.0,0.0,0.0,BH_84,"BH_84,vdBergh-Hagen_84",o,15.11416527,110.0,15.11416527,110.0,150.33053281,-58.22375019,282.05986107,-2.422,0.02802273,0.01314092,0.2087455,0.2087455,1.86002852,0.87223777,13.85569245,13.85569245,-4.87734528,0.09449866,0.00901009,3.3287801,0.07976398,0.0076052,0.23002933,0.0413097,0.00393873,3746.69540645,3803.04813379,3861.12190991,108.0,0.0,-7328.51625747,-3715.79284464,-141.94046949,18.37333556,0.65503381,0.24757951,1.0,0.1998,0.5775,0.73088807,0.94647241,0.97647166,,8.03417301,8.20773029,8.44124603,2.597,2.75276339,2.97983384,1.941,2.2414428,2.58292103,12.77315235,12.89841986,13.04636383,80.0,0.0,0.0,1.0,m:m
145.0,BH_85,Cantat-Gaudin+20,gaia_dr2,0.002976,0.030374,0.04799365,0.030374,0.03023,0.0,0.02411,0.0,0.02971,0.0,0.0,0.0,BH_85,"BH_85,ESO_213-5,FSR_1501,MWSC_1748,MWSC_1750,OC_0520,vdBergh-Hagen_85",o,16.06713141,181.0,16.52630412,162.0,150.46632467,-49.56158275,276.91116196,4.548,0.02700507,0.02737428,0.09796557,0.22510492,2.86154338,2.90066652,10.38075361,23.85295662,-5.65877389,0.10528253,0.00827178,4.65188601,0.10683476,0.00839373,0.141743,0.07715721,0.00606204,5922.19256577,6071.24327406,6227.99035086,181.0,0.0,-7392.49500916,-6008.15649424,500.29114719,61.25301907,0.45687918,0.22843959,4.0,0.002897,0.002897,0.22665618,0.41236943,0.85453308,,8.9354496,9.14582157,9.30610466,1.379,1.60940409,1.86493206,1.108,1.55758744,1.89902842,13.80113029,13.93754578,14.07819271,80.0,0.0,0.0,3.0,1:m
146.0,BH_87,Cantat-Gaudin+20,gaia_dr2,0.005319,0.00777354,0.04029524,0.00777354,0.007446,0.0,0.02073,0.0,0.01407,0.0,0.0,0.0,BH_87,"BH_87,OC_0532,Theia_2288,Theia_2644,vdBergh-Hagen_87",o,25.57995004,373.0,26.07885645,358.0,151.14551475,-55.39112823,280.72604548,0.1167,0.08081958,0.03368832,0.6842406,0.97096062,3.07266853,1.28079099,26.01527047,36.91833021,-6.34244646,0.12668818,0.00669568,2.64672544,0.1231588,0.00650914,0.43195978,0.05171306,0.00273312,2170.1867232,2178.31904933,2186.51255313,370.0,0.0,-7716.55208899,-2140.2560417,24.19774806,19.79618429,22.10641423,11.05320712,4.0,0.5049,0.8337,0.89510778,0.98823857,0.99059916,,7.92715502,8.15245342,8.33149529,1.431,1.64845574,1.85000169,2.35,2.64194,2.91045308,11.50766945,11.64275599,11.77519798,80.0,0.0,0.0,4.0,1:m
148.0,BH_90,Cantat-Gaudin+20,gaia_dr2,0.008882,0.04293398,0.10327698,0.04293398,0.02366,0.0,0.05514,0.04203,0.00543,0.0,0.042,0.01401,BH_90,"BH_90,vdBergh-Hagen_90",o,21.15402823,250.0,22.23771598,228.0,153.05213814,-58.07528763,283.13698619,-1.46,0.04839713,0.03982731,0.20687156,0.53746716,2.09376937,1.72301943,8.94976874,23.25272225,-5.40866412,0.11483097,0.00760487,2.35013554,0.09954721,0.00659268,0.37360298,0.04997837,0.0033099,2465.85031933,2478.74451506,2491.7742699,243.0,0.0,-7558.95289061,-2413.09145091,-43.79074724,25.52395477,69.25601973,26.176315,1.0,0.9517,0.9824,0.9889591,0.99937928,0.99976939,,7.67358446,7.84798098,8.07753754,1.807,1.97401297,2.19032717,2.009,2.39202213,2.6769073,11.78215313,11.93056393,12.05602837,80.0,0.0,0.0,1.0,1:1
149.0,BH_92,Cantat-Gaudin+20,gaia_dr2,0.003673,0.02524456,0.09182875,0.02524456,0.03215,0.0,0.03158,0.0,0.0004178,0.0,0.0,0.0,BH_92,"BH_92,ESO_168-1,FSR_1533,MWSC_1791,OC_0535,vdBergh-Hagen_92",o,12.43766172,136.0,14.64407654,99.0,154.77382641,-56.42269665,282.98439427,0.4309,0.04499388,0.05423544,0.14550261,0.41610732,1.88130806,2.26772129,6.08384418,17.39880196,-5.92814983,0.11166882,0.01122314,3.47757556,0.09260487,0.00930714,0.38310286,0.04399761,0.00442193,2380.43071196,2395.6809919,2411.12793425,131.0,0.0,-7583.67126201,-2334.36103861,37.43733924,20.19190062,0.0,0.13146317,1.0,0.7069,0.9198,0.9520418,0.99733114,0.9988206,,7.65815115,7.87355971,8.11003113,1.666,1.87508506,2.09362507,1.75,2.08017743,2.46346855,11.70040894,11.84390783,11.98553085,80.0,0.0,0.0,2.0,1:m
150.0,BH_99,Cantat-Gaudin+20,gaia_dr2,0.05874,0.03429454,0.05469051,0.03429454,0.01665,0.0,0.06113,0.03624,0.01762,0.0,0.0362,0.01208,BH_99,"BH_99,vdBergh-Hagen_99",o,32.42183184,643.0,31.17299127,484.0,159.55376765,-59.10926371,286.55679764,-0.5402,0.36483329,0.26989193,1.7127394,2.23241438,2.80312037,2.07364555,13.16321857,17.16074255,-14.47734604,0.24834461,0.01128839,0.98013334,0.26828116,0.0121946,2.22424274,0.06904345,0.00313834,439.99747117,440.21420159,440.43114562,351.0,0.0,-7996.54442554,-421.94327394,16.32811911,5.82329861,13.65857118,1.16693049,137.0,0.9537,0.9893,0.99429029,0.99996674,0.99996674,,7.41018391,7.6512239,7.94217348,8e-07,0.11211622,0.17717174,0.07035,0.51791236,0.79878545,8.0087204,8.16960955,8.36676216,20.0,0.0,0.0,1.0,m:1
175.0,Barkhatova_1,Cantat-Gaudin+20,gaia_dr2,0.01724,0.07311028,0.11971309,0.07311028,0.03411,0.0,0.02862,0.0,0.01023,0.0,0.0,0.0,Barkhatova_1,"Barkhatova_1,Theia_3147",o,13.2853288,103.0,13.2853288,103.0,313.40648205,46.02079841,86.1992448,0.8036,0.07452297,0.09323296,0.23579018,0.23579018,2.52443465,3.15822847,7.98733456,7.98733456,-2.47411291,0.07593778,0.00748237,-4.44937532,0.13083554,0.01289161,0.48267096,0.03371306,0.00332185,1931.90482463,1940.86952875,1949.91781937,101.0,0.0,-7993.26044417,1936.4101583,47.69256746,-26.74565393,106.26622837,33.604332,1.0,0.867,0.9428,0.96320701,0.9927305,0.99755138,,7.45757341,7.69026232,7.84300137,1.846,2.04864001,2.21650076,2.029,2.37671769,2.65331197,11.25114822,11.39650774,11.52075863,80.0,0.0,0.0,2.0,1:m
176.0,Basel_1,Cantat-Gaudin+20,gaia_dr2,0.01123,0.04388343,0.08021977,0.04388343,0.03423,0.0,0.01466,0.0,0.007692,0.0,0.0,0.0,Basel_1,"Apriamaswili_1,Basel_1,MWSC_2996,OCL_77",o,14.91414062,106.0,15.89047207,102.0,282.02652767,-5.86988899,27.32699506,-1.935,0.07126786,0.07322598,0.25592272,0.33331269,2.21448707,2.27533134,7.95226646,10.35704678,-0.04476565,0.10072457,0.00997322,-4.49433767,0.1139423,0.01128197,0.52319817,0.0277691,0.00274955,1770.63613033,1780.33539174,1790.14150046,104.0,0.0,-6541.38158425,816.82796849,-43.35447038,22.1724065,8.8778524,4.4389262,4.0,0.9662,0.9919,0.99563664,0.99996603,0.99997294,,8.17098427,8.3230443,8.51864719,1.4,1.57139945,1.75499403,0.7845,1.15488195,1.48399627,11.07099342,11.21435261,11.34814167,80.0,0.0,0.0,2.0,1:m
179.0,Basel_10,Cantat-Gaudin+20,gaia_dr2,0.01212,0.07325415,0.18943298,0.07325415,0.03123,0.0,0.05047,0.007518,0.009959,0.0,0.00752,0.002506,Basel_10,"Basel_10,Dolidze_47b,FSR_586,MWSC_176,OCL_349.1,OC_0245",o,14.03987397,120.0,14.54701309,110.0,34.86458596,58.29413605,134.30095694,-2.621,0.05317037,0.06849424,0.16550202,0.23455204,1.92947576,2.48555707,6.00584353,8.51159876,-0.44876759,0.11511912,0.01097618,-0.86547374,0.11822007,0.01127184,0.44159433,0.04312849,0.00411214,2066.29154557,2079.18024025,2092.23073315,120.0,0.0,-9572.84722031,1486.47438223,-70.5752792,,,,0.0,0.9765,0.9943,0.9968828,0.99999297,0.99999297,,7.87737656,8.08460569,8.23665428,1.99,2.16316152,2.36599636,1.015,1.44062138,1.76925993,11.44282627,11.57089567,11.71140385,10.0,0.0,0.0,2.0,1:m
183.0,Basel_11A,Cantat-Gaudin+20,gaia_dr2,0.006043,0.01485631,0.0387402,0.01485631,0.02438,0.0,0.0469,0.0,0.02122,0.0,0.0,0.0,Basel_11A,"Basel_11A,Basel_11a,MWSC_1162,OCL_584.1",o,17.35831249,146.0,17.35831249,146.0,109.29335437,-13.9825289,228.27808118,-0.768,0.08411144,0.06026995,0.4067949,0.4067949,1.93359702,1.38551599,9.35176006,9.35176006,-1.605383,0.09204348,0.00761757,0.97590143,0.09725065,0.00804852,0.71464203,0.05412678,0.00447956,1312.61763304,1317.14380788,1321.70130509,145.0,0.0,-8998.51804946,-983.00543435,5.38751187,31.37871878,18.30002074,4.89088627,14.0,0.9795,0.9963,0.99813592,0.9999913,0.9999913,,7.94467115,8.13100624,8.4210968,0.1043,0.266847,0.37428448,0.4288,0.84199396,1.16860545,10.4175415,10.58349276,10.75495243,80.0,0.0,0.0,1.0,1:1
184.0,Basel_11B,Cantat-Gaudin+20,gaia_dr2,0.009088,0.02606107,0.06991058,0.02606107,0.02198,0.0,0.005405,0.0,0.027,0.0,0.0,0.0,Basel_11B,"Basel_11B,Basel_11b,FSR_877,MWSC_696,OCL_469.1",o,16.71783556,115.0,16.71783556,115.0,89.55009155,21.9736243,187.43628283,-1.11,0.08636654,0.07604115,0.34873371,0.34873371,2.55487556,2.2494317,10.3162819,10.3162819,1.02401844,0.11969832,0.01116193,-4.13159468,0.1143549,0.01066365,0.56354804,0.06887018,0.00642218,1685.539801,1694.90960035,1704.38415416,114.0,0.0,-9802.39089572,-219.31841012,-7.74670882,3.8046622,4.69322994,1.77387418,7.0,0.9655,0.9946,0.9972052,0.99998188,0.99999928,,8.28504658,8.45250225,8.63976097,1.423,1.6166628,1.77848744,0.7188,1.16607052,1.47303951,10.98097229,11.11378336,11.2579689,80.0,0.0,0.0,1.0,m:m
181.0,Basel_17,Cantat-Gaudin+20,gaia_dr2,0.01332,0.07176514,0.07320706,0.07176514,0.009559,0.0,0.05719,0.08214,0.01125,0.0,0.0821,0.02738,Basel_17,Basel_17,o,8.69419865,61.0,10.22516741,56.0,167.63728151,-59.03539336,290.26361114,1.332,0.07762885,0.18565678,0.18565678,0.40721494,2.83297187,6.77534155,6.77534155,14.86106307,-6.61844052,0.07906565,0.01056559,2.23118882,0.07110723,0.0095021,0.45285759,0.02747202,0.0036711,2075.96683697,2090.93963541,2106.12998391,61.0,0.0,-7397.87303775,-1960.99992768,67.56063542,-5.44754217,65.83793154,26.878223,1.0,0.9915,0.9989,0.99945572,0.99999952,0.99999952,,7.67542028,7.8876698,8.11458206,0.58,0.76489788,0.94350207,0.1234,0.53226399,0.81377298,11.41849613,11.60501385,11.76166248,40.0,0.0,0.0,1.0,1:1
182.0,Basel_18,Cantat-Gaudin+20,gaia_dr2,0.009023,0.03503132,0.07519056,0.03503132,0.05221,0.02748493,0.06253,0.1295,0.04254,0.0,0.13,0.05234,Basel_18,"Basel_18,Theia_2139",o,11.97064479,60.0,12.20884964,58.0,201.94883152,-62.30282084,307.14278172,0.2713,0.07394053,0.07936502,0.25756574,0.29504434,2.2267585,2.39012006,7.75677696,8.88549071,-5.06021068,0.0634329,0.00832915,-1.98747389,0.08881353,0.01166179,0.54500686,0.02494388,0.00327529,1716.91465302,1725.49189564,1734.15526772,60.0,0.0,-7080.1110251,-1375.43261348,26.30182137,-15.735086,42.23694165,24.38550963,3.0,0.9915,0.9997,0.99989483,1.0,1.0,,7.32353878,7.50543928,7.7278285,0.7014,0.90953708,1.08137989,0.4543,0.95553279,1.26238489,11.04145622,11.22575569,11.37726116,10.0,0.0,0.0,2.0,m:m
177.0,Basel_4,Cantat-Gaudin+20,gaia_dr2,0.00212,0.00750578,0.03212146,0.00750578,0.01385,0.0,0.008994,0.0,0.02215,0.0,0.0,0.0,Basel_4,"Basel_4,Czernik_22,FSR_825,MWSC_672,OCL_455,OC_0295",o,14.25852781,163.0,17.71712572,142.0,87.24311675,30.19188752,179.30334909,1.274,0.05970327,0.04379037,0.28245131,0.50187137,3.09063917,2.26688126,14.62167668,25.98086393,0.82115155,0.09672837,0.00811726,-1.79200625,0.08211885,0.00689126,0.30046401,0.04386789,0.00368131,2941.08969045,2966.01058119,2991.35740804,163.0,0.0,-11086.85308493,36.05614264,94.33213791,4.54079467,2.32191369,1.34055749,3.0,0.9876,0.998,0.99908406,0.99999952,0.99999952,,8.34711647,8.5297513,8.71646309,1.145,1.33378369,1.51561594,0.5246,0.8893694,1.24140739,12.18349743,12.34825802,12.4824791,80.0,0.0,0.0,3.0,1:m
178.0,Basel_8,Cantat-Gaudin+20,gaia_dr2,0.1464,0.2369394,0.2369394,0.31355147,0.002946,0.0,0.03465,0.0,0.04032,0.0,0.0,0.0,Basel_8,"Basel_8,MWSC_907,OCL_499.1",o,10.70559188,52.0,11.15072885,50.0,98.57611698,7.8608743,203.98845268,-0.1996,0.18171178,0.37398316,0.46700005,0.60473894,4.56774462,9.40103092,11.73934344,15.20202104,-0.12605446,0.08067685,0.01140943,-2.33835356,0.09432467,0.01333952,0.6478627,0.03113532,0.0044032,1431.97172861,1440.25667552,1448.63804862,52.0,0.0,-9437.83243972,-585.53519619,19.14959661,12.79592406,19.67411508,8.79853174,5.0,0.987,0.997,0.99855566,0.99997461,0.9999938,,7.62773132,7.86420035,8.07988548,0.7412,0.93529791,1.10292685,0.3102,0.76275876,1.04325104,10.62741089,10.78100491,10.93243885,10.0,0.0,0.0,1.0,1:1
185.0,Berkeley_1,Cantat-Gaudin+20,gaia_dr2,0.005983,0.03803048,0.08310173,0.03803048,0.05065,0.00537787,0.07414,0.2761,0.009989,0.0,0.276,0.09384,Berkeley_1,Berkeley_1,o,11.97074571,56.0,11.98485815,55.0,2.45552746,60.47095503,117.82247943,-1.987,0.02604419,0.01487494,0.15732971,0.18129774,1.65903538,0.94754521,10.02204944,11.54884481,-2.70735241,0.07431874,0.01002114,-0.24714269,0.06435599,0.00867776,0.24032347,0.03908054,0.00526962,3581.77278091,3649.78554309,3720.4312317,56.0,0.0,-9824.74193038,3225.92312007,-101.40372546,-60.09238294,0.54241107,0.18080369,1.0,0.971,0.9942,0.99732041,0.99999017,0.99999017,,7.79324532,8.0045681,8.20055676,1.671,1.88239312,2.06172848,0.2446,0.61087856,0.90264517,12.72478485,12.88214731,13.02528286,40.0,0.0,0.0,1.0,m:m
192.0,Berkeley_10,Cantat-Gaudin+20,gaia_dr2,0.004777,0.02312017,0.02912579,0.02312017,0.02703,0.0,0.04239,0.0,0.02325,0.0,0.0,0.0,Berkeley_10,"Berkeley_10,FSR_623,MWSC_290,OCL_370",o,26.87748636,329.0,18.05084338,158.0,54.88477481,66.48904483,138.61430359,8.881,0.05432747,0.05160565,0.20660006,0.54719464,2.23497923,2.12300626,8.49936039,22.51173386,-1.49703009,0.05209237,0.00414425,1.00460661,0.06624537,0.0052702,0.39845618,0.04341206,0.00345368,2344.29566195,2357.09204982,2370.02890314,158.0,0.0,-9868.30068918,1539.64815383,389.18481846,-32.44835377,11.0952118,2.96532009,14.0,0.8945,0.9631,0.97838986,0.99873191,0.99948215,,8.33802795,8.53092194,8.69188976,2.577,2.80226636,2.95819616,0.8192,1.19808221,1.53055751,11.74292755,11.86625767,12.01032162,20.0,0.0,0.0,1.0,1:1
271.0,Berkeley_100,Cantat-Gaudin+20,gaia_dr2,0.001922,0.01427135,0.04368548,0.01427135,0.1069,0.30508016,0.09847,0.2675,0.05575,0.08165,0.305,0.2181,Berkeley_100,"Berkeley_100,MWSC_3727,OCL_264",o,7.87064263,78.0,9.67321972,65.0,351.48868492,63.77997815,113.65837777,2.458,0.03396739,0.03056384,0.13468668,0.46017595,2.85369319,2.56775193,11.31541617,38.66146717,-3.26514057,0.09532059,0.01182306,-1.45852613,0.07225873,0.00896259,0.17346504,0.05813862,0.00721121,4697.6415444,4813.57463693,4935.374747,78.0,0.0,-10051.26049601,4404.95936095,232.18823066,-45.80822662,33.81710985,23.91230769,2.0,0.02354,0.03819,0.26631755,0.39665857,0.76434004,TP?,8.14422894,8.35334921,8.55124855,2.866,3.1022774,3.35573006,1.853,2.14733684,2.58056593,13.26160336,13.4260354,13.56616211,40.0,0.0,0.0,1.0,1:1
272.0,Berkeley_101,Cantat-Gaudin+20,gaia_dr2,0.003864,0.02815027,0.08048962,0.02815027,0.03915,0.0,0.001085,0.0,0.01971,0.0,0.0,0.0,Berkeley_101,"Berkeley_101,FSR_444,MWSC_3737,OCL_267",o,16.31022803,144.0,16.36795382,133.0,353.20657262,64.20633438,114.50788615,2.628,0.03870813,0.04049426,0.13724566,0.20428276,2.99313469,3.13124831,10.61263973,15.79637839,-1.8598485,0.09585172,0.0083114,-1.09008523,0.104118,0.00902818,0.1988046,0.05926557,0.00513898,4356.7001454,4430.43730381,4506.71343748,140.0,0.0,-9957.33818842,4027.03532656,228.63924229,-66.73315179,26.69591946,7.40411588,13.0,0.8467,0.9538,0.97200787,0.99939251,0.99939251,,8.16527081,8.3372407,8.52640247,3.105,3.3335427,3.51941061,1.002,1.42360288,1.79325044,13.12454796,13.25748682,13.39787579,10.0,0.0,0.0,1.0,1:1
