ID,NameLit,SourceCat,TypeSourceCat,Sep,SepTidal,SepTidalLit,SepTidalData,pmRASep,pmRASigma,pmDESep,pmDESigma,PlxSep,PlxSigma,maxSigma,meanSigma
5842,UFMG_85,Ferreira+21,gaia_dr2,0.03714,0.04527831,0.27194261,0.04527831,0.05254,0.01734062,0.01079,0.0,0.01418,0.0,0.0173,0.00578
5133,UFMG_86,Ferreira+21,gaia_dr2,0.05508,0.15156513,0.15156513,0.15187555,0.006603,0.0,0.002668,0.0,0.006491,0.0,0.0,0.0
6960,UFMG_87,Ferreira+21,gaia_dr2,0.01288,0.03455381,0.03455381,0.13919119,0.03095,0.0,0.0646,0.1243,0.02517,0.0,0.124,0.04144
6961,UFMG_88,Ferreira+21,gaia_dr2,0.09523,0.36452704,0.41978991,0.36452704,0.1684,0.25497502,0.1063,0.2165,0.07698,0.3139,0.314,0.2618
6962,UFMG_89,Ferreira+21,gaia_dr2,0.02484,0.22355333,0.22355333,0.23113442,0.0193,0.0,0.1145,0.5301,0.02992,0.0,0.53,0.1767
6963,UFMG_90,Ferreira+21,gaia_dr2,0.01967,0.1164227,0.1164227,0.12211517,0.133,0.36542156,0.09053,0.1658,0.03077,0.0,0.365,0.1771
6964,UFMG_91,Ferreira+21,gaia_dr2,0.009038,0.04902348,0.0534839,0.04902348,0.02854,0.0,0.06189,0.1043,0.05457,0.1452,0.145,0.08315
6965,UFMG_92,Ferreira+21,gaia_dr2,0.02377,0.1012968,0.17403575,0.1012968,0.001955,0.0,0.02568,0.0,0.01138,0.0,0.0,0.0
6966,UFMG_93,Ferreira+21,gaia_dr2,0.01834,0.08964706,0.16507313,0.08964706,0.002335,0.0,0.0962,0.411,0.00161,0.0,0.411,0.137
5947,UFMG_94,Ferreira+21,gaia_dr2,0.004901,0.00924601,0.02491075,0.00924601,0.03868,0.0,0.01066,0.0,0.005107,0.0,0.0,0.0
6967,UFMG_95,Ferreira+21,gaia_dr2,0.01526,0.05681204,0.07755151,0.05681204,0.01766,0.0,0.1224,0.5753,0.02516,0.0,0.575,0.1918
6968,UFMG_96,Ferreira+21,gaia_dr2,0.02842,0.11803284,0.11803284,0.14196031,0.04508,0.0,0.03819,0.0,0.0155,0.0,0.0,0.0
0,UKS_1,Vasiliev+21,gaia_dr3,,,,,,,,,,,,
0,UKS_1,Bica+18,position,,,,,,,,,,,,
137,UKS_2,Bica+18,position,0.002405,0.01496407,0.09621569,0.01496407,,,,,,,,
0,UPK_101,Sim+19,gaia_dr2,,,,,,,,,,,,
7018,UPK_104,Sim+19,gaia_dr2,0.5632,0.52017422,0.82827337,0.52017422,0.09744,0.27070775,0.04832,0.0,0.01062,0.0,0.271,0.09024
5462,UPK_108,Cantat-Gaudin+20,gaia_dr2,0.3595,0.23955897,0.30987364,0.23955897,0.0333,0.0,0.006591,0.0,0.006317,0.0,0.0,0.0
5462,UPK_108,Sim+19,gaia_dr2,0.1568,0.10449653,0.17817608,0.10449653,0.0263,0.0,0.02459,0.0,0.02979,0.0,0.0,0.0
7019,UPK_109,Sim+19,gaia_dr2,0.02542,0.05554368,0.08766235,0.05554368,0.04206,0.0,0.03636,0.0,0.03425,0.0,0.0,0.0
7020,UPK_110,Sim+19,gaia_dr2,0.05977,0.05438231,0.1149344,0.05438231,0.07158,0.18906462,0.008709,0.0,0.05338,0.1525,0.189,0.1138
7021,UPK_113,Cantat-Gaudin+20,gaia_dr2,0.07007,0.02670759,0.12833316,0.02670759,0.06603,0.11552389,0.09586,0.2109,0.0119,0.0,0.211,0.1088
7021,UPK_113,Sim+19,gaia_dr2,0.1055,0.04019653,0.27752484,0.04019653,0.03903,0.0,0.06214,0.09164,0.03585,0.0,0.0916,0.03055
7022,UPK_116,Sim+19,gaia_dr2,0.09205,0.03397704,0.17367543,0.03397704,0.001855,0.0,0.1315,1.161,0.0236,0.0,1.16,0.3869
7023,UPK_118,Sim+19,gaia_dr2,0.48,0.39022513,0.39022513,0.75372463,0.018,0.0,0.04746,0.0,0.001376,0.0,0.0,0.0
7024,UPK_119,Sim+19,gaia_dr2,0.1045,0.16815817,0.37324409,0.16815817,0.09971,0.77697738,0.02309,0.0,0.03201,0.0,0.777,0.259
7024,UPK_119,Cantat-Gaudin+20,gaia_dr2,0.1076,0.17311214,0.24340991,0.17311214,0.07171,0.30352648,0.04509,0.0,0.005623,0.0,0.304,0.1012
6972,UPK_12,Cantat-Gaudin+20,gaia_dr2,0.08037,0.02514148,0.17779926,0.02514148,0.007287,0.0,0.03614,0.0,0.01668,0.0,0.0,0.0
6972,UPK_12,Sim+19,gaia_dr2,0.07955,0.02488756,0.30597532,0.02488756,0.02371,0.0,0.08414,0.2794,0.04548,0.0,0.279,0.09314
7025,UPK_120,Sim+19,gaia_dr2,0.03631,0.02763631,0.05673626,0.02763631,0.035,0.0,0.02765,0.0,0.01394,0.0,0.0,0.0
7026,UPK_121,Sim+19,gaia_dr2,0.1581,0.17385956,0.19759003,0.17385956,0.04505,0.0,0.06473,0.1211,0.04155,0.0,0.121,0.04036
7027,UPK_122,Sim+19,gaia_dr2,0.4663,0.54730173,0.77709623,0.54730173,0.1067,0.72358067,0.01941,0.0,0.02393,0.0,0.724,0.2412
7028,UPK_126,Cantat-Gaudin+20,gaia_dr2,0.0312,0.07916264,0.17530052,0.07916264,0.04235,0.0,0.07889,0.1031,0.03941,0.0,0.103,0.03436
7028,UPK_126,Sim+19,gaia_dr2,0.007896,0.0200328,0.04935197,0.0200328,0.06835,0.11337245,0.1949,0.7962,0.008653,0.0,0.796,0.3032
7029,UPK_127,Sim+19,gaia_dr2,0.1512,0.25928743,0.34370577,0.25928743,0.00347,0.0,0.008201,0.0,0.02874,0.0,0.0,0.0
6973,UPK_13,Sim+19,gaia_dr2,0.02107,0.04626131,0.10535152,0.04626131,0.01784,0.0,0.01773,0.0,0.02745,0.0,0.0,0.0
6973,UPK_13,Cantat-Gaudin+20,gaia_dr2,0.01058,0.02323882,0.04683371,0.02323882,0.002157,0.0,0.05127,0.007519,0.00845,0.0,0.00752,0.002506
7030,UPK_131,Sim+19,gaia_dr2,0.08006,0.08668045,0.24260814,0.08668045,0.1067,0.54464383,0.1594,1.478,0.00188,0.0,1.48,0.6744
7030,UPK_131,Cantat-Gaudin+20,gaia_dr2,0.07474,0.08092233,0.19263484,0.08092233,0.06069,0.07799346,0.1114,0.498,0.00871,0.0,0.498,0.192
7031,UPK_136,Cantat-Gaudin+20,gaia_dr2,0.1751,0.12433055,0.13203316,0.12433055,0.02299,0.0,0.07928,0.3128,0.009528,0.0,0.313,0.1043
7031,UPK_136,Sim+19,gaia_dr2,0.07776,0.0552218,0.09257206,0.0552218,0.02901,0.0,0.06628,0.1343,0.02568,0.0,0.134,0.04475
7032,UPK_137,Cantat-Gaudin+20,gaia_dr2,0.3147,0.3939765,0.44571316,0.3939765,0.01485,0.0,0.07417,0.3514,0.007994,0.0,0.351,0.1171
7032,UPK_137,Sim+19,gaia_dr2,0.2879,0.36041232,0.7780146,0.36041232,0.02815,0.0,0.04017,0.0,0.02032,0.0,0.0,0.0
0,UPK_138,Sim+19,gaia_dr2,,,,,,,,,,,,
7033,UPK_143,Cantat-Gaudin+20,gaia_dr2,0.03327,0.02782103,0.03156955,0.02782103,0.01764,0.0,0.04433,0.0,0.02624,0.0,0.0,0.0
7033,UPK_143,Sim+19,gaia_dr2,0.02929,0.02448599,0.03486377,0.02448599,0.004636,0.0,0.01433,0.0,0.0192,0.0,0.0,0.0
7034,UPK_144,Sim+19,gaia_dr2,0.0744,0.10371559,0.2188337,0.10371559,0.1889,0.36414496,0.2692,0.8317,0.03559,0.0,0.832,0.3986
0,UPK_147,Sim+19,gaia_dr2,,,,,,,,,,,,
7035,UPK_150,Sim+19,gaia_dr2,0.06041,0.07457805,0.07457805,0.15743299,0.06067,0.11361912,0.04361,0.0,0.03084,0.0,0.114,0.03787
7035,UPK_150,Cantat-Gaudin+20,gaia_dr2,0.08256,0.05717716,0.05717716,0.21517382,0.04567,0.0,0.04961,0.0,0.001429,0.0,0.0,0.0
7036,UPK_152,Sim+19,gaia_dr2,0.144,0.10283605,0.18222517,0.10283605,0.04535,0.0,0.1267,0.6111,0.01425,0.0,0.611,0.2037
7036,UPK_152,Cantat-Gaudin+20,gaia_dr2,0.03619,0.02584915,0.03715159,0.02584915,0.03535,0.0,0.07274,0.2114,0.01293,0.0,0.211,0.07047
7037,UPK_155,Cantat-Gaudin+20,gaia_dr2,0.2363,0.17870689,0.17870689,0.22700814,0.09348,0.34546164,0.02749,0.0,0.009672,0.0,0.345,0.1152
7037,UPK_155,Sim+19,gaia_dr2,0.2748,0.26402857,0.36155023,0.26402857,0.04048,0.0,0.01651,0.0,0.02872,0.0,0.0,0.0
7038,UPK_156,Sim+19,gaia_dr2,0.1003,0.22791151,0.22791151,0.23648356,0.001458,0.0,0.05234,0.02577,0.04211,0.0,0.0258,0.00859
6974,UPK_16,Cantat-Gaudin+20,gaia_dr2,0.1016,0.18015862,0.18015862,0.25409213,0.01829,0.0,0.03892,0.0,0.00401,0.0,0.0,0.0
6974,UPK_16,Sim+19,gaia_dr2,0.09297,0.23242318,0.23242318,0.23248583,0.02029,0.0,0.008916,0.0,0.03489,0.0,0.0,0.0
7039,UPK_160,Sim+19,gaia_dr2,0.1026,0.04141228,0.20931135,0.04141228,0.3812,1.51052453,0.3361,1.519,0.08267,0.4876,1.52,1.172
7040,UPK_164,Sim+19,gaia_dr2,0.1371,0.11516864,0.11516864,0.27723703,0.07711,0.15017576,0.005187,0.0,4.366E-4,0.0,0.15,0.05006
7041,UPK_166,Cantat-Gaudin+20,gaia_dr2,0.131,0.06062077,0.07609925,0.06062077,0.01234,0.0,0.08828,0.1655,0.001102,0.0,0.165,0.05516
7041,UPK_166,Sim+19,gaia_dr2,0.1028,0.04756539,0.08160421,0.04756539,0.01734,0.0,0.04228,0.0,0.0272,0.0,0.0,0.0
7042,UPK_167,Cantat-Gaudin+20,gaia_dr2,0.4387,0.15702681,0.15702681,0.17118953,0.01615,0.0,0.1246,0.3157,0.004999,0.0,0.316,0.1052
7042,UPK_167,Sim+19,gaia_dr2,0.2906,0.1133758,0.1729554,0.1133758,0.02015,0.0,0.04764,0.0,0.02886,0.0,0.0,0.0
7043,UPK_168,Sim+19,gaia_dr2,0.2582,0.05864189,0.2116423,0.05864189,0.04477,0.0,0.1062,0.4302,0.007689,0.0,0.43,0.1434
7043,UPK_168,Cantat-Gaudin+20,gaia_dr2,0.1528,0.03469848,0.08621862,0.03469848,0.03777,0.0,0.06716,0.09409,0.002164,0.0,0.0941,0.03136
7044,UPK_169,Sim+19,gaia_dr2,0.1262,0.13066441,0.14342681,0.13066441,0.05079,0.00522962,0.1585,0.6735,0.02246,0.0,0.673,0.2262
7044,UPK_169,Cantat-Gaudin+20,gaia_dr2,0.08497,0.08108266,0.08108266,0.0879698,0.00621,0.0,0.1205,0.4921,0.007186,0.0,0.492,0.164
6975,UPK_17,Sim+19,gaia_dr2,0.02705,0.01393221,0.05879852,0.01393221,0.06023,0.09183994,0.02896,0.0,0.03108,0.0,0.0918,0.03061
6975,UPK_17,Cantat-Gaudin+20,gaia_dr2,0.0334,0.0172055,0.0588062,0.0172055,0.03323,0.0,0.03904,0.0,0.00737,0.0,0.0,0.0
7045,UPK_172,Sim+19,gaia_dr2,0.03024,0.02167614,0.10427698,0.02167614,0.07274,0.18837422,0.05573,0.05684,0.01764,0.0,0.188,0.08174
7046,UPK_178,Cantat-Gaudin+20,gaia_dr2,0.01267,0.03034351,0.06273907,0.03034351,0.06774,0.13139515,0.08,0.1959,0.0105,0.0,0.196,0.1091
7046,UPK_178,Sim+19,gaia_dr2,0.00508,0.01216243,0.05079768,0.01216243,0.05174,0.01154473,0.034,0.0,0.008237,0.0,0.0115,0.003848
6976,UPK_18,Cantat-Gaudin+20,gaia_dr2,0.01633,0.02836247,0.04860207,0.02836247,0.09998,0.22328274,0.09539,0.1436,0.05934,0.1023,0.223,0.1564
6976,UPK_18,Sim+19,gaia_dr2,0.01292,0.02243393,0.05382004,0.02243393,0.07798,0.19579726,0.03139,0.0,0.02568,0.0,0.196,0.06527
7047,UPK_180,Sim+19,gaia_dr2,0.1745,0.05601008,0.23266599,0.05601008,0.1016,0.29983133,0.05712,0.04361,0.03475,0.0,0.3,0.1145
7047,UPK_180,Cantat-Gaudin+20,gaia_dr2,0.2649,0.08501237,0.16657623,0.08501237,0.04359,0.0,0.1519,0.6277,0.01817,0.0,0.628,0.2092
7048,UPK_185,Sim+19,gaia_dr2,0.01601,0.01377227,0.03078697,0.01377227,0.01408,0.0,0.00251,0.0,0.01514,0.0,0.0,0.0
7048,UPK_185,Cantat-Gaudin+20,gaia_dr2,0.02113,0.01817387,0.04694615,0.01817387,0.004916,0.0,0.01351,0.0,0.01245,0.0,0.0,0.0
7049,UPK_189,Sim+19,gaia_dr2,0.02337,0.02119081,0.03200888,0.02119081,0.02529,0.0,0.04812,0.0,0.01164,0.0,0.0,0.0
6082,UPK_19,Sim+19,gaia_dr2,0.2037,0.02867662,0.12977211,0.02867662,0.001855,0.0,0.1011,0.1742,0.05585,0.01821,0.174,0.06415
7050,UPK_191,Sim+19,gaia_dr2,0.008783,0.01127535,0.01416694,0.01127535,0.1029,0.3286892,0.1486,0.5765,0.01306,0.0,0.576,0.3017
7051,UPK_194,Sim+19,gaia_dr2,0.1366,0.15849139,0.32516881,0.15849139,0.09747,0.15296406,0.06695,0.05123,0.01726,0.0,0.153,0.06806
7051,UPK_194,Cantat-Gaudin+20,gaia_dr2,0.1497,0.17369947,0.18994365,0.17369947,0.01353,0.0,0.08195,0.1062,0.02199,0.0,0.106,0.03539
7052,UPK_198,Sim+19,gaia_dr2,0.07472,0.03031464,0.08790608,0.03031464,0.07571,0.25032327,0.1729,1.054,0.02334,0.0,1.05,0.4347
6977,UPK_20,Sim+19,gaia_dr2,0.1032,0.05436144,0.13950515,0.05436144,0.01935,0.0,0.08205,0.2256,0.02254,0.0,0.226,0.0752
6977,UPK_20,Cantat-Gaudin+20,gaia_dr2,0.1002,0.05275162,0.1162143,0.05275162,0.003348,0.0,0.15,0.542,0.03418,0.0,0.542,0.1807
7053,UPK_201,Cantat-Gaudin+20,gaia_dr2,0.04247,0.10209462,0.10209462,0.10525043,0.0118,0.0,0.02128,0.0,0.02976,0.0,0.0,0.0
7053,UPK_201,Sim+19,gaia_dr2,0.02373,0.05880426,0.08788552,0.05880426,0.0208,0.0,0.03228,0.0,0.002377,0.0,0.0,0.0
6978,UPK_21,Sim+19,gaia_dr2,0.02385,0.00623926,0.06815612,0.00623926,0.02318,0.0,0.03575,0.0,0.01099,0.0,0.0,0.0
6978,UPK_21,Cantat-Gaudin+20,gaia_dr2,0.02187,0.00572143,0.04538343,0.00572143,0.01618,0.0,0.05475,0.02953,0.006586,0.0,0.0295,0.009843
7054,UPK_214,Sim+19,gaia_dr2,0.3942,0.13061819,0.2479144,0.13061819,0.03848,0.0,0.1027,0.2503,0.006264,0.0,0.25,0.08342
7055,UPK_219,Sim+19,gaia_dr2,0.1212,0.14466312,0.31082453,0.14466312,0.05812,0.12581715,0.07098,0.2862,0.02683,0.0,0.286,0.1373
7055,UPK_219,Cantat-Gaudin+20,gaia_dr2,0.0994,0.10687658,0.10687658,0.11861605,0.02712,0.0,0.08598,0.288,0.01961,0.0,0.288,0.09601
7056,UPK_220,Cantat-Gaudin+20,gaia_dr2,0.04365,0.05164435,0.07935493,0.05164435,0.02934,0.0,0.07278,0.1696,0.01853,0.0,0.17,0.05654
7056,UPK_220,Sim+19,gaia_dr2,0.04102,0.04853726,0.10517789,0.04853726,0.01934,0.0,0.06478,0.1228,0.003593,0.0,0.123,0.04095
7057,UPK_224,Sim+19,gaia_dr2,0.009347,0.01463103,0.02749057,0.01463103,0.0466,0.0,0.06901,0.1564,0.008363,0.0,0.156,0.05213
7058,UPK_226,Sim+19,gaia_dr2,0.1464,0.15568555,0.33263285,0.15568555,0.004235,0.0,0.03542,0.0,0.004456,0.0,0.0,0.0
6979,UPK_23,Cantat-Gaudin+20,gaia_dr2,0.02368,0.06511019,0.10035041,0.06511019,0.04091,0.0,0.08121,0.255,0.01062,0.0,0.255,0.085
6979,UPK_23,Sim+19,gaia_dr2,0.01049,0.02884001,0.04768205,0.02884001,0.07191,0.17857636,0.08921,0.2946,0.0378,0.0,0.295,0.1577
7059,UPK_230,Cantat-Gaudin+20,gaia_dr2,0.3606,0.05074737,0.29457674,0.05074737,0.1114,0.64378501,0.2451,1.089,0.01116,0.0,1.09,0.5775
7059,UPK_230,Sim+19,gaia_dr2,0.3415,0.04806246,0.65670294,0.04806246,0.1324,0.76749829,0.2621,1.683,0.04331,0.0,1.68,0.8168
7060,UPK_233,Sim+19,gaia_dr2,0.2315,0.09861602,0.28574254,0.09861602,0.06591,0.08415213,0.05234,0.01198,0.02783,0.0,0.0842,0.03204
7061,UPK_237,Sim+19,gaia_dr2,0.04251,0.03931122,0.09885439,0.03931122,0.004571,0.0,0.04937,0.0,0.01926,0.0,0.0,0.0
7061,UPK_237,Cantat-Gaudin+20,gaia_dr2,0.0402,0.03718189,0.07945638,0.03718189,0.01243,0.0,0.03937,0.0,0.01328,0.0,0.0,0.0
6980,UPK_24,Cantat-Gaudin+20,gaia_dr2,1.246,0.26977371,0.52902845,0.26977371,0.04254,0.0,0.07973,0.1282,0.01699,0.0,0.128,0.04273
7062,UPK_241,Sim+19,gaia_dr2,0.3628,0.40340456,0.72560248,0.40340456,0.03958,0.0,0.0601,0.09888,0.02696,0.0,0.0989,0.03296
7062,UPK_241,Cantat-Gaudin+20,gaia_dr2,0.3104,0.32676342,0.32676342,0.34516685,0.04958,0.0,0.0911,0.6884,0.01278,0.0,0.688,0.2295
6981,UPK_25,Sim+19,gaia_dr2,0.1843,0.20901498,0.21941809,0.20901498,0.03094,0.0,0.006931,0.0,0.01654,0.0,0.0,0.0
6981,UPK_25,Cantat-Gaudin+20,gaia_dr2,0.3749,0.35438292,0.35438292,0.42519109,0.04394,0.0,0.09993,0.3996,0.03637,0.0,0.4,0.1332
0,UPK_252,Sim+19,gaia_dr2,,,,,,,,,,,,
6982,UPK_26,Sim+19,gaia_dr2,0.005478,0.0073256,0.0124492,0.0073256,0.0172,0.0,0.01017,0.0,0.0479,0.0,0.0,0.0
6982,UPK_26,Cantat-Gaudin+20,gaia_dr2,0.04098,0.05480737,0.06876126,0.05480737,0.0302,0.0,0.006168,0.0,0.01304,0.0,0.0,0.0
7063,UPK_260,Sim+19,gaia_dr2,0.5515,0.36145213,0.43771384,0.36145213,0.07919,0.24006834,0.1982,1.045,0.01526,0.0,1.04,0.4283
0,UPK_262,Sim+19,gaia_dr2,,,,,,,,,,,,
7064,UPK_265,Sim+19,gaia_dr2,0.09527,0.07488287,0.16425079,0.07488287,0.008218,0.0,0.09831,0.4357,0.001012,0.0,0.436,0.1452
7064,UPK_265,Cantat-Gaudin+20,gaia_dr2,0.167,0.13125267,0.17249866,0.13125267,0.01022,0.0,0.09031,0.318,0.0204,0.0,0.318,0.106
6983,UPK_27,Cantat-Gaudin+20,gaia_dr2,0.01965,0.03045253,0.05582759,0.03045253,5.889E-4,0.0,0.1075,0.3355,0.01862,0.0,0.335,0.1118
6983,UPK_27,Sim+19,gaia_dr2,0.01478,0.02290055,0.06157476,0.02290055,0.01859,0.0,0.05947,0.0669,0.01173,0.0,0.0669,0.0223
6984,UPK_28,Sim+19,gaia_dr2,0.0064,0.01460981,0.02909215,0.01460981,0.01749,0.0,0.09939,0.3726,0.02985,0.0,0.373,0.1242
6984,UPK_28,Cantat-Gaudin+20,gaia_dr2,0.01391,0.03175883,0.04830876,0.03175883,0.04249,0.0,0.05839,0.04878,0.001934,0.0,0.0488,0.01626
0,UPK_281,Sim+19,gaia_dr2,,,,,,,,,,,,
7065,UPK_282,Cantat-Gaudin+20,gaia_dr2,0.01995,0.0208351,0.04684052,0.0208351,0.1206,0.42735492,0.2041,0.7167,0.06584,0.153,0.717,0.4323
7065,UPK_282,Sim+19,gaia_dr2,0.04915,0.05131604,0.14892751,0.05131604,0.1076,0.4685456,0.1321,0.6738,0.02968,0.0,0.674,0.3808
7066,UPK_287,Sim+19,gaia_dr2,1.799,0.64819069,0.91324213,0.64819069,0.3327,1.0240099,0.03029,0.0,0.07939,0.1546,1.02,0.3929
6985,UPK_29,Sim+19,gaia_dr2,0.1248,0.16783126,0.54277841,0.16783126,0.04429,0.0,0.06272,0.1138,0.02844,0.0,0.114,0.03794
6985,UPK_29,Cantat-Gaudin+20,gaia_dr2,0.05238,0.07041911,0.13857226,0.07041911,0.04229,0.0,0.05172,0.009206,0.008946,0.0,0.00921,0.003069
7067,UPK_292,Sim+19,gaia_dr2,0.09517,0.04045787,0.0857345,0.04045787,0.02386,0.0,0.001104,0.0,0.0175,0.0,0.0,0.0
7067,UPK_292,Cantat-Gaudin+20,gaia_dr2,0.1178,0.05009043,0.1312061,0.05009043,0.2109,0.67216218,0.0239,0.0,0.03775,0.0,0.672,0.2241
7068,UPK_294,Cantat-Gaudin+20,gaia_dr2,0.6928,0.31187298,0.41189029,0.31187298,0.004536,0.0,0.08036,0.1519,0.02923,0.0,0.152,0.05062
7069,UPK_296,Cantat-Gaudin+20,gaia_dr2,0.2303,0.12081963,0.12081963,0.1282158,0.01572,0.0,0.1408,0.3161,0.05627,0.05576,0.316,0.124
7069,UPK_296,Sim+19,gaia_dr2,0.2927,0.16296296,0.26368461,0.16296296,0.1833,0.48587033,0.03782,0.0,0.03853,0.0,0.486,0.162
7070,UPK_300,Sim+19,gaia_dr2,0.3466,0.31071459,0.57760066,0.31071459,0.0428,0.0,0.01842,0.0,0.02208,0.0,0.0,0.0
7071,UPK_303,Cantat-Gaudin+20,gaia_dr2,1.198,0.08648678,0.77005759,0.08648678,0.05055,0.0031802,0.3206,0.4863,0.04367,0.0,0.486,0.1632
7071,UPK_303,Sim+19,gaia_dr2,1.319,0.09522989,0.52985493,0.09522989,0.03955,0.0,0.3806,0.6197,0.01131,0.0,0.62,0.2066
7072,UPK_305,Sim+19,gaia_dr2,0.5311,0.22748915,0.34710187,0.22748915,0.1151,0.47787185,0.08929,0.3787,0.01253,0.0,0.478,0.2855
7072,UPK_305,Cantat-Gaudin+20,gaia_dr2,0.139,0.04152509,0.04152509,0.05955365,0.1371,0.49545536,0.05129,0.009287,0.05462,0.03767,0.495,0.1808
7073,UPK_307,Sim+19,gaia_dr2,0.4876,0.34360052,0.40974551,0.34360052,0.04483,0.0,0.01299,0.0,0.01091,0.0,0.0,0.0
6986,UPK_31,Sim+19,gaia_dr2,0.02945,0.01088268,0.09500209,0.01088268,0.04184,0.0,0.03354,0.0,0.0143,0.0,0.0,0.0
6986,UPK_31,Cantat-Gaudin+20,gaia_dr2,0.04886,0.01805545,0.10396075,0.01805545,0.02084,0.0,0.02154,0.0,0.007547,0.0,0.0,0.0
0,UPK_310,Sim+19,gaia_dr2,,,,,,,,,,,,
7074,UPK_312,Cantat-Gaudin+20,gaia_dr2,0.02112,0.02214199,0.02816468,0.02214199,0.02195,0.0,0.09172,0.463,0.01891,0.0,0.463,0.1543
7074,UPK_312,Sim+19,gaia_dr2,0.06038,0.06328958,0.07274506,0.06328958,0.03795,0.0,0.09372,0.5831,4.046E-4,0.0,0.583,0.1944
7075,UPK_317,Sim+19,gaia_dr2,0.07581,0.05831164,0.05831164,0.06550642,0.03798,0.0,0.01619,0.0,0.02347,0.0,0.0,0.0
5440,UPK_322,Sim+19,gaia_dr2,0.01098,0.01429035,0.02441093,0.01429035,0.0489,0.0,0.04131,0.0,0.01038,0.0,0.0,0.0
7076,UPK_325,Sim+19,gaia_dr2,0.1908,0.12801971,0.65786779,0.12801971,0.08835,0.46117,0.02549,0.0,0.009363,0.0,0.461,0.1537
0,UPK_326,Sim+19,gaia_dr2,,,,,,,,,,,,
6987,UPK_33,Sim+19,gaia_dr2,0.07706,0.03674033,0.32108252,0.03674033,0.05529,0.03427133,0.1043,0.3115,0.01102,0.0,0.311,0.1152
6987,UPK_33,Cantat-Gaudin+20,gaia_dr2,0.1004,0.04784792,0.28190181,0.04784792,0.01229,0.0,0.0423,0.0,0.02648,0.0,0.0,0.0
7077,UPK_333,Cantat-Gaudin+20,gaia_dr2,0.1201,0.12402427,0.14938259,0.12402427,1.736E-4,0.0,0.01385,0.0,0.03906,0.0,0.0,0.0
7077,UPK_333,Sim+19,gaia_dr2,0.0819,0.08456916,0.13425533,0.08456916,0.01883,0.0,0.03885,0.0,0.01693,0.0,0.0,0.0
6988,UPK_34,Sim+19,gaia_dr2,0.02864,0.06457229,0.20460298,0.06457229,0.04349,0.0,0.1742,0.686,0.01578,0.0,0.686,0.2287
7078,UPK_347,Sim+19,gaia_dr2,0.02614,0.02340695,0.04356063,0.02340695,0.06923,0.15780071,0.06729,0.2589,0.01631,0.0,0.259,0.1389
7079,UPK_350,Cantat-Gaudin+20,gaia_dr2,0.3759,0.08294807,0.19661069,0.08294807,0.002011,0.0,0.01985,0.0,0.04708,0.0,0.0,0.0
7079,UPK_350,Sim+19,gaia_dr2,0.4822,0.10638833,0.3279936,0.10638833,0.02899,0.0,0.04685,0.0,0.05283,0.02379,0.0238,0.00793
0,UPK_357,Sim+19,gaia_dr2,,,,,,,,,,,,
0,UPK_367,Sim+19,gaia_dr2,,,,,,,,,,,,
7080,UPK_369,Sim+19,gaia_dr2,0.11,0.15066678,0.15066678,0.16746394,0.02035,0.0,0.02517,0.0,0.0128,0.0,0.0,0.0
7080,UPK_369,Cantat-Gaudin+20,gaia_dr2,0.2844,0.24473654,0.24473654,0.432998,0.03035,0.0,0.1662,0.8751,0.01119,0.0,0.875,0.2917
0,UPK_378,Sim+19,gaia_dr2,,,,,,,,,,,,
7081,UPK_379,Sim+19,gaia_dr2,0.168,0.18463486,0.18463486,0.38285319,0.01336,0.0,0.02375,0.0,0.001998,0.0,0.0,0.0
7081,UPK_379,Cantat-Gaudin+20,gaia_dr2,0.1368,0.11047786,0.11047786,0.31165427,0.02436,0.0,0.01325,0.0,0.02619,0.0,0.0,0.0
6989,UPK_38,Cantat-Gaudin+20,gaia_dr2,0.01411,0.01652257,0.08601439,0.01652257,0.005751,0.0,0.243,0.8498,0.02531,0.0,0.85,0.2833
6989,UPK_38,Sim+19,gaia_dr2,0.02465,0.02887766,0.1643645,0.02887766,0.06325,0.11738327,0.107,0.5339,0.04694,0.0,0.534,0.2171
7082,UPK_381,Cantat-Gaudin+20,gaia_dr2,0.371,0.17461008,0.33247644,0.17461008,0.09646,0.29706591,0.04997,0.0,0.02189,0.0,0.297,0.09902
7082,UPK_381,Sim+19,gaia_dr2,0.4094,0.19267891,0.454933,0.19267891,0.09646,0.52767022,0.02397,0.0,0.01354,0.0,0.528,0.1759
7083,UPK_385,Sim+19,gaia_dr2,0.04193,0.02473704,0.05445707,0.02473704,0.1199,0.20375727,0.0592,0.03252,0.04737,0.0,0.204,0.07876
7083,UPK_385,Cantat-Gaudin+20,gaia_dr2,0.08951,0.05280455,0.12571543,0.05280455,0.2099,0.44537396,0.0742,0.09518,0.03937,0.0,0.445,0.1802
6990,UPK_39,Sim+19,gaia_dr2,0.07462,0.05364725,0.14924829,0.05364725,0.0194,0.0,0.01753,0.0,0.04785,0.0,0.0,0.0
7084,UPK_394,Cantat-Gaudin+20,gaia_dr2,0.0324,0.01921726,0.09051557,0.01921726,0.04441,0.0,0.05102,0.008754,0.01117,0.0,0.00875,0.002918
7084,UPK_394,Sim+19,gaia_dr2,0.04541,0.02693028,0.10560567,0.02693028,0.05741,0.07285679,0.02398,0.0,2.911E-4,0.0,0.0729,0.02429
