recno	ID	NameLit	SourceCat	TypeSourceCat	Sep
7077		FSR_0459	Kharchenko+13	position,hipparcos	
7078		FSR_0459	Dias+02	position	
7079	1532	FSR_0460	Bica+18	position	0.0153
7080	1532	FSR_0460	Kharchenko+13	hipparcos	0.005924
7081	1532	FSR_0460	Kharchenko+13	position	0.005924
7082		FSR_0463	Bica+18	position	
7083		FSR_0464	Kharchenko+13	position,hipparcos	
7084		FSR_0464	Bica+18	position	
7085	1533	FSR_0465	Bica+18	position	0.009674
7086	1533	FSR_0465	Cantat-Gaudin+20	gaia_dr2	0.002292
7087	1533	FSR_0465	Kharchenko+13	hipparcos	0.004332
7088	1533	FSR_0465	Kharchenko+13	position	0.004332
7089		FSR_0466	Bica+18	position	
7090		FSR_0466	Kharchenko+13	position,hipparcos	
7091		FSR_0469	Dias+02	position	
7092		FSR_0472	Bica+18	position	
7093		FSR_0474	Dias+02	position	
7094		FSR_0474	Bica+18	position	
7095		FSR_0474	Kharchenko+13	position,hipparcos	
7096		FSR_0477	Kharchenko+13	position,hipparcos	
7097		FSR_0477	Bica+18	position	
7098		FSR_0479	Kharchenko+13	position,hipparcos	
7099		FSR_0479	Bica+18	position	
7100	1534	FSR_0480	Kharchenko+13	position	0.04247
7101	1534	FSR_0480	Bica+18	position	0.04544
7102	1534	FSR_0480	Kharchenko+13	hipparcos	0.04247
7103		FSR_0481	Kharchenko+13	position,hipparcos	
7104		FSR_0481	Bica+18	position	
7105		FSR_0483	Bica+18	position	
7106		FSR_0486	Dias+02	position	
7107		FSR_0486	Kharchenko+13	position,hipparcos	
7108		FSR_0492	Kharchenko+13	position,hipparcos	
7109		FSR_0492	Bica+18	position	
7110	1535	FSR_0494	Kharchenko+13	position	0.01196
7111	1535	FSR_0494	Dias+02	position	0.006039
7112	1535	FSR_0494	Cantat-Gaudin+20	gaia_dr2	0.008976
7113	1535	FSR_0494	Kharchenko+13	hipparcos	0.01196
7114	1536	FSR_0496	Cantat-Gaudin+20	gaia_dr2	0.03744
7115	1536	FSR_0496	Kharchenko+13	hipparcos	0.05538
7116	1536	FSR_0496	Kharchenko+13	position	0.05538
7117	1537	FSR_0498	Kharchenko+13	position	0.01673
7118	1537	FSR_0498	Cantat-Gaudin+20	gaia_dr2	0.01136
7119	1537	FSR_0498	Kharchenko+13	hipparcos	0.01673
7120		FSR_0503	Kharchenko+13	position,hipparcos	
7121		FSR_0503	Bica+18	position	
7122		FSR_0504	Kharchenko+13	position,hipparcos	
7123		FSR_0504	Bica+18	position	
7124	1538	FSR_0505	Bica+18	position	0.01241
7125		FSR_0507	Kharchenko+13	position,hipparcos	
7126		FSR_0507	Bica+18	position	
7127	1539	FSR_0508	Bica+18	position	0.02434
7128	1539	FSR_0508	Kharchenko+13	position	0.001265
7129	1539	FSR_0508	Kharchenko+13	hipparcos	0.001265
7130		FSR_0515	Kharchenko+13	position,hipparcos	
7131		FSR_0515	Bica+18	position	
7132		FSR_0516	Kharchenko+13	position,hipparcos	
7133		FSR_0516	Dias+02	position	
7134		FSR_0518	Bica+18	position	
7135	1540	FSR_0519	Kharchenko+13	position	0.05295
7136	1540	FSR_0519	Bica+18	position	0.0379
7137	1540	FSR_0519	Cantat-Gaudin+20	gaia_dr2	0.03601
7138		FSR_0521	Kharchenko+13	position,hipparcos	
7139		FSR_0521	Dias+02	position	
7140		FSR_0521	Bica+18	position	
7141	1541	FSR_0522	Kharchenko+13	position	0.05002
7142	1542	FSR_0524	Cantat-Gaudin+20	gaia_dr2	0.01113
7143	1542	FSR_0524	Kharchenko+13	position	0.004144
7144	1542	FSR_0524	Bica+18	position	0.01802
7145		FSR_0530	Kharchenko+13	position,hipparcos	
7146		FSR_0531	Bica+18	position	
7147		FSR_0531	Kharchenko+13	position,hipparcos	
7148		FSR_0532	Kharchenko+13	position,hipparcos	
7149		FSR_0532	Bica+18	position	
7150	1543	FSR_0534	Dias+02	position	0.008781
7151	1543	FSR_0534	Bica+18	position	0.008781
7152	1543	FSR_0534	Cantat-Gaudin+20	gaia_dr2	0.0187
7153	1543	FSR_0534	Kharchenko+13	position	0.008879
7154	2640	FSR_0534	Cantat-Gaudin+20	gaia_dr2	0.1373
7155	1544	FSR_0536	Dias+02	position	0.01085
7156	1544	FSR_0536	Cantat-Gaudin+20	gaia_dr2	0.03295
7157	1544	FSR_0536	Kharchenko+13	position	0.009292
7158	1544	FSR_0536	Kharchenko+13	hipparcos	0.009292
7159	1545	FSR_0537	Cantat-Gaudin+20	gaia_dr2	0.003048
7160	1545	FSR_0537	Dias+02	position	0.01138
7161	1545	FSR_0537	Kharchenko+13	position	0.0364
7162		FSR_0538	Kharchenko+13	position,hipparcos	
7163		FSR_0538	Dias+02	position	
7164		FSR_0539	Bica+18	position	
7165		FSR_0539	Kharchenko+13	position,hipparcos	
7166	1546	FSR_0542	Cantat-Gaudin+20	gaia_dr2	0.02058
7167	1546	FSR_0542	Kharchenko+13	position	0.009969
7168	1546	FSR_0542	Dias+02	position	0.005334
7169		FSR_0544	Bica+18	position	
7170		FSR_0544	Kharchenko+13	position,hipparcos	
7171		FSR_0546	Bica+18	position	
7172		FSR_0546	Dias+02	position	
7173		FSR_0546	Kharchenko+13	position,hipparcos	
7174		FSR_0547	Kharchenko+13	position,hipparcos	
7175		FSR_0547	Bica+18	position	
7176		FSR_0547	Dias+02	position	
7177		FSR_0549	Kharchenko+13	position,hipparcos	
7178		FSR_0549	Bica+18	position	
7179		FSR_0549	Dias+02	position	
7180	1547	FSR_0551	Bica+18	position	0.02758
7181	1547	FSR_0551	Kharchenko+13	position	0.01437
7182	1547	FSR_0551	Cantat-Gaudin+20	gaia_dr2	0.0124
7183	1548	FSR_0553	Bica+18	position	0.01868
7184	1548	FSR_0553	Kharchenko+13	position	0.01106
7185	1548	FSR_0553	Dias+02	position	0.01868
7186	1548	FSR_0553	Cantat-Gaudin+20	gaia_dr2	0.01509
7187		FSR_0555	Bica+18	position	
7188		FSR_0555	Kharchenko+13	position,hipparcos	
7189	1549	FSR_0558	Cantat-Gaudin+20	gaia_dr2	0.01806
7190	1549	FSR_0558	Bica+18	position	0.02094
7191	1549	FSR_0558	Kharchenko+13	hipparcos	0.01304
7192	1549	FSR_0558	Kharchenko+13	position	0.01304
7193		FSR_0560	Bica+18	position	
7194		FSR_0560	Kharchenko+13	position,hipparcos	
7195		FSR_0561	Bica+18	position	
7196		FSR_0561	Kharchenko+13	position,hipparcos	
7197		FSR_0568	Bica+18	position	
7198		FSR_0568	Kharchenko+13	position,hipparcos	
7199	1550	FSR_0569	Bica+18	position	0.007092
7200	1550	FSR_0569	Kharchenko+13	position	0.01638
7201		FSR_0576	Kharchenko+13	position,hipparcos	
7202		FSR_0577	Bica+18	position	
7203		FSR_0578	Kharchenko+13	position,hipparcos	
7204		FSR_0578	Dias+02	position	
7205		FSR_0581	Kharchenko+13	position,hipparcos	
7206		FSR_0581	Bica+18	position	
7207		FSR_0584	Kharchenko+13	position,hipparcos	
7208		FSR_0584	Bica+18	position	
7209		FSR_0584	Dias+02	position	
7210	1551	FSR_0591	Dias+02	position	0.01304
7211	1551	FSR_0591	Kharchenko+13	position	0.01433
7212	1551	FSR_0591	Kharchenko+13	hipparcos	0.01433
7213	1551	FSR_0591	Bica+18	position	0.01304
7214	1552	FSR_0596	Dias+02	position	0.01524
7215	1552	FSR_0596	Bica+18	position	0.01524
7216	1552	FSR_0596	Kharchenko+13	position	0.03538
7217		FSR_0600	Bica+18	position	
7218	1553	FSR_0604	Bica+18	position	0.01128
7219		FSR_0606	Kharchenko+13	position,hipparcos	
7220		FSR_0606	Bica+18	position	
7221		FSR_0611	Bica+18	position	
7222		FSR_0611	Dias+02	position	
7223		FSR_0611	Kharchenko+13	position,hipparcos	
7224		FSR_0612	Bica+18	position	
7225		FSR_0612	Kharchenko+13	position,hipparcos	
7226		FSR_0614	Dias+02	position	
7227		FSR_0614	Bica+18	position	
7228		FSR_0614	Kharchenko+13	position,hipparcos	
7229		FSR_0616	Bica+18	position	
7230		FSR_0616	Kharchenko+13	position,hipparcos	
7231		FSR_0617	Kharchenko+13	position,hipparcos	
7232		FSR_0617	Bica+18	position	
7233		FSR_0620	Kharchenko+13	position,hipparcos	
7234		FSR_0627	Kharchenko+13	position,hipparcos	
7235		FSR_0628	Bica+18	position	
7236		FSR_0628	Dias+02	position	
7237		FSR_0628	Kharchenko+13	position,hipparcos	
7238		FSR_0630	Kharchenko+13	position,hipparcos	
7239		FSR_0630	Bica+18	position	
7240		FSR_0631	Bica+18	position	
7241	1554	FSR_0632	Kharchenko+13	position	0.1028
7242	1554	FSR_0632	Bica+18	position	0.06791
7243	1554	FSR_0632	Kharchenko+13	hipparcos	0.1028
7244	1555	FSR_0634	Dias+02	position	0.007248
7245	1555	FSR_0634	Bica+18	position	0.007248
7246	1555	FSR_0634	Kharchenko+13	position	0.01377
7247	1555	FSR_0634	Kharchenko+13	hipparcos	0.01377
7248		FSR_0642	Bica+18	position	
7249		FSR_0643	Kharchenko+13	position,hipparcos	
7250		FSR_0643	Bica+18	position	
7251	1556	FSR_0647	Dias+02	position	0.01014
7252		FSR_0653	Kharchenko+13	position,hipparcos	
7253		FSR_0653	Bica+18	position	
7254		FSR_0654	Dias+02	position	
7255		FSR_0654	Kharchenko+13	position,hipparcos	
7256		FSR_0655	Kharchenko+13	position,hipparcos	
7257		FSR_0655	Dias+02	position	
7258		FSR_0656	Dias+02	position	
7259		FSR_0656	Kharchenko+13	position,hipparcos	
7260		FSR_0656	Bica+18	position	
7261		FSR_0660	Dias+02	position	
7262		FSR_0660	Kharchenko+13	position,hipparcos	
7263		FSR_0660	Bica+18	position	
7264		FSR_0662	Dias+02	position	
7265		FSR_0663	Kharchenko+13	position,hipparcos	
7266		FSR_0663	Bica+18	position	
7267	1557	FSR_0665	Dias+02	position	0.007169
7268	1558	FSR_0667	Kharchenko+13	position	0.02563
7269	1558	FSR_0667	Cantat-Gaudin+20	gaia_dr2	0.01103
7270	1558	FSR_0667	Dias+02	position	0.023
7271		FSR_0670	Kharchenko+13	position,hipparcos	
7272		FSR_0670	Bica+18	position	
7273		FSR_0671	Dias+02	position	
7274		FSR_0671	Kharchenko+13	position,hipparcos	
7275	1559	FSR_0674	Kharchenko+13	position	0.007993
7276	1559	FSR_0674	Dias+02	position	0.01512
7277	1559	FSR_0674	Bica+18	position	0.01512
7278	1559	FSR_0674	Kharchenko+13	hipparcos	0.007993
7279		FSR_0675	Bica+18	position	
7280		FSR_0682	Kharchenko+13	position,hipparcos	
7281		FSR_0682	Bica+18	position	
7282	1560	FSR_0683	Cantat-Gaudin+20	gaia_dr2	0.003474
7283	1560	FSR_0683	Bica+18	position	0.02187
7284	1560	FSR_0683	Kharchenko+13	position	0.01056
7285		FSR_0684	Bica+18	position	
7286		FSR_0685	Bica+18	position	
7287	1561	FSR_0686	Kharchenko+13	hipparcos	0.05945
7288	1561	FSR_0686	Cantat-Gaudin+20	gaia_dr2	0.04478
7289	1561	FSR_0686	Kharchenko+13	position	0.05945
7290	1562	FSR_0687	Bica+18	position	0.02411
7291		FSR_0689	Bica+18	position	
7292		FSR_0689	Kharchenko+13	position,hipparcos	
7293		FSR_0690	Kharchenko+13	position,hipparcos	
7294		FSR_0690	Bica+18	position	
7295		FSR_0691	Bica+18	position	
7296		FSR_0691	Kharchenko+13	position,hipparcos	
7297		FSR_0692	Kharchenko+13	position,hipparcos	
7298		FSR_0692	Bica+18	position	
7299		FSR_0693	Bica+18	position	
7300		FSR_0693	Kharchenko+13	position,hipparcos	
7301		FSR_0695	Bica+18	position	
7302		FSR_0695	Kharchenko+13	position,hipparcos	
7303		FSR_0696	Dias+02	position	
7304		FSR_0697	Kharchenko+13	position,hipparcos	
7305		FSR_0697	Bica+18	position	
7306		FSR_0698	Kharchenko+13	position,hipparcos	
7307		FSR_0698	Bica+18	position	
7308		FSR_0699	Dias+02	position	
7309		FSR_0700	Kharchenko+13	position,hipparcos	
7310		FSR_0700	Bica+18	position	
7311	1563	FSR_0702	Kharchenko+13	position	0.04666
7312		FSR_0706	Bica+18	position	
7313		FSR_0707	Kharchenko+13	position,hipparcos	
7314		FSR_0707	Bica+18	position	
7315		FSR_0708	Bica+18	position	
7316		FSR_0709	Kharchenko+13	position,hipparcos	
7317		FSR_0709	Bica+18	position	
7318		FSR_0712	Bica+18	position	
7319		FSR_0714	Dias+02	position	
7320		FSR_0714	Kharchenko+13	position,hipparcos	
7321		FSR_0714	Bica+18	position	
7322	1564	FSR_0716	Cantat-Gaudin+20	gaia_dr2	0.007142
7323	1564	FSR_0716	Kharchenko+13	position	0.009163
7324	1564	FSR_0716	Bica+18	position	0.01054
7325	1564	FSR_0716	Dias+02	position	0.01036
7326	1564	FSR_0716	Kharchenko+13	hipparcos	0.009163
7327	1565	FSR_0717	Kharchenko+13	position	0.03631
7328		FSR_0719	Bica+18	position	
7329		FSR_0719	Kharchenko+13	position,hipparcos	
7330		FSR_0719	Dias+02	position	
7331		FSR_0721	Dias+02	position	
7332		FSR_0721	Kharchenko+13	position,hipparcos	
7333		FSR_0721	Bica+18	position	
7334		FSR_0722	Dias+02	position	
7335		FSR_0722	Kharchenko+13	position,hipparcos	
7336		FSR_0722	Bica+18	position	
7337	1566	FSR_0723	Kharchenko+13	position	0.03281
7338	1566	FSR_0723	Bica+18	position	0.007492
7339	1566	FSR_0723	Kharchenko+13	hipparcos	0.03281
7340		FSR_0724	Bica+18	position	
7341		FSR_0724	Kharchenko+13	position,hipparcos	
7342		FSR_0725	Bica+18	position	
7343	1567	FSR_0728	Bica+18	position	0.01435
7344	1567	FSR_0728	Kharchenko+13	hipparcos	0.006505
7345	1567	FSR_0728	Kharchenko+13	position	0.006505
7346	1567	FSR_0728	Cantat-Gaudin+20	gaia_dr2	0.003851
7347	1568	FSR_0732	Kharchenko+13	position	0.02693
7348	1568	FSR_0732	Bica+18	position	0.01433
7349	1568	FSR_0732	Dias+02	position	0.01433
7350		FSR_0733	Bica+18	position	
7351		FSR_0733	Dias+02	position	
7352		FSR_0733	Kharchenko+13	position,hipparcos	
7353	1569	FSR_0734	Kharchenko+13	position	0.01307
7354	1570	FSR_0735	Kharchenko+13	hipparcos	0.03049
7355	1570	FSR_0735	Dias+02	position	0.0037
7356	1570	FSR_0735	Bica+18	position	0.0037
7357	1570	FSR_0735	Kharchenko+13	position	0.03049
7358	1570	FSR_0735	Cantat-Gaudin+20	gaia_dr2	0.001063
7359		FSR_0736	Kharchenko+13	position,hipparcos	
7360		FSR_0736	Bica+18	position	
7361		FSR_0737	Bica+18	position	
7362		FSR_0740	Kharchenko+13	position,hipparcos	
7363		FSR_0740	Bica+18	position	
7364		FSR_0741	Kharchenko+13	position,hipparcos	
7365		FSR_0741	Bica+18	position	
7366		FSR_0742	Kharchenko+13	position,hipparcos	
7367		FSR_0742	Bica+18	position	
7368	1571	FSR_0744	Bica+18	position	0.03819
7369	1571	FSR_0744	Kharchenko+13	hipparcos	0.01789
7370	1571	FSR_0744	Kharchenko+13	position	0.01789
7371		FSR_0749	Kharchenko+13	position,hipparcos	
7372		FSR_0749	Bica+18	position	
7373		FSR_0750	Bica+18	position	
7374		FSR_0750	Kharchenko+13	position,hipparcos	
7375		FSR_0753	Dias+02	position	
7376		FSR_0753	Kharchenko+13	position,hipparcos	
7377		FSR_0753	Bica+18	position	
7378		FSR_0754	Bica+18	position	
7379		FSR_0756	Dias+02	position	
7380		FSR_0756	Kharchenko+13	position,hipparcos	
7381		FSR_0756	Bica+18	position	
7382		FSR_0757	Kharchenko+13	position,hipparcos	
7383		FSR_0757	Bica+18	position	
7384		FSR_0759	Bica+18	position	
7385		FSR_0759	Kharchenko+13	position,hipparcos	
7386		FSR_0759	Dias+02	position	
7387	1572	FSR_0761	Kharchenko+13	position	0.005501
7388	1572	FSR_0761	Kharchenko+13	hipparcos	0.005501
7389		FSR_0762	Kharchenko+13	position,hipparcos	
7390		FSR_0762	Bica+18	position	
7391		FSR_0763	Dias+02	position	
7392		FSR_0763	Bica+18	position	
7393		FSR_0765	Kharchenko+13	position,hipparcos	
7394		FSR_0765	Bica+18	position	
7395		FSR_0767	Kharchenko+13	position,hipparcos	
7396		FSR_0768	Kharchenko+13	position,hipparcos	
7397		FSR_0768	Bica+18	position	
7398	1573	FSR_0771	Kharchenko+13	position	0.02825
7399	1573	FSR_0771	Cantat-Gaudin+20	gaia_dr2	0.0118
7400	1573	FSR_0771	Kharchenko+13	hipparcos	0.02825
7401	1573	FSR_0771	Bica+18	position	0.0213
7402		FSR_0773	Bica+18	position	
7403		FSR_0773	Kharchenko+13	position,hipparcos	
7404		FSR_0775	Dias+02	position	
7405		FSR_0775	Kharchenko+13	position,hipparcos	
7406		FSR_0776	Bica+18	position	
7407		FSR_0777	Dias+02	position	
7408		FSR_0777	Kharchenko+13	position,hipparcos	
7409	4352	FSR_0795	Bica+18	position	0.01199
7410		FSR_0796	Bica+18	position	
7411		FSR_0796	Kharchenko+13	position,hipparcos	
7412		FSR_0798	Bica+18	position	
7413		FSR_0799	Kharchenko+13	position,hipparcos	
7414		FSR_0799	Bica+18	position	
7415		FSR_0801	Bica+18	position	
7416		FSR_0804	Kharchenko+13	position,hipparcos	
7417		FSR_0804	Bica+18	position	
7418		FSR_0805	Bica+18	position	
7419		FSR_0805	Kharchenko+13	position,hipparcos	
7420		FSR_0807	Kharchenko+13	position,hipparcos	
7421		FSR_0807	Dias+02	position	
7422		FSR_0809	Bica+18	position	
7423		FSR_0809	Kharchenko+13	position,hipparcos	
7424	1574	FSR_0811	Kharchenko+13	position	0.008923
7425	1574	FSR_0811	Bica+18	position	0.02567
7426	1574	FSR_0811	Cantat-Gaudin+20	gaia_dr2	0.01426
7427	1575	FSR_0812	Kharchenko+13	position	0.01455
7428	1575	FSR_0812	Dias+02	position	0.005611
7429	1575	FSR_0812	Kharchenko+13	hipparcos	0.01455
7430	1576	FSR_0814	Dias+02	position	0.005394
7431	1576	FSR_0814	Bica+18	position	0.003639
7432		FSR_0815	Dias+02	position	
7433		FSR_0815	Kharchenko+13	position,hipparcos	
7434		FSR_0815	Bica+18	position	
7435		FSR_0816	Dias+02	position	
7436		FSR_0816	Kharchenko+13	position,hipparcos	
7437		FSR_0816	Bica+18	position	
7438	1577	FSR_0817	Kharchenko+13	position	0.01322
7439	1577	FSR_0817	Kharchenko+13	hipparcos	0.01322
7440	1577	FSR_0817	Dias+02	position	0.003795
7441		FSR_0820	Bica+18	position	
7442		FSR_0820	Kharchenko+13	position,hipparcos	
7443		FSR_0821	Bica+18	position	
7444		FSR_0821	Kharchenko+13	position,hipparcos	
7445		FSR_0821	Dias+02	position	
7446		FSR_0823	Bica+18	position	
7447		FSR_0823	Kharchenko+13	position,hipparcos	
7448		FSR_0823	Dias+02	position	
7449	1578	FSR_0826	Kharchenko+13	position	0.009075
7450	1578	FSR_0826	Dias+02	position	0.01192
7451	1578	FSR_0826	Kharchenko+13	hipparcos	0.009075
7452	1578	FSR_0826	Cantat-Gaudin+20	gaia_dr2	0.05179
7453	1579	FSR_0827	Bica+18	position	0.006796
7454	4354	FSR_0828	Dias+02	position	0.01588
7455	4354	FSR_0828	Bica+18	position	0.02616
7456		FSR_0831	Kharchenko+13	position,hipparcos	
7457	1580	FSR_0833	Cantat-Gaudin+20	gaia_dr2	0.02485
7458	1580	FSR_0833	Kharchenko+13	position	0.03193
7459		FSR_0835	Bica+18	position	
7460		FSR_0837	Kharchenko+13	position,hipparcos	
7461		FSR_0839	Kharchenko+13	position,hipparcos	
7462	1581	FSR_0841	Kharchenko+13	hipparcos	0.002729
7463	1581	FSR_0841	Kharchenko+13	position	0.002729
7464	1581	FSR_0841	Bica+18	position	0.01125
7465		FSR_0842	Kharchenko+13	position,hipparcos	
7466		FSR_0842	Dias+02	position	
7467		FSR_0843	Kharchenko+13	position,hipparcos	
7468		FSR_0844	Bica+18	position	
7469		FSR_0844	Kharchenko+13	position,hipparcos	
7470		FSR_0846	Kharchenko+13	position,hipparcos	
7471		FSR_0846	Dias+02	position	
7472	5405	FSR_0847	Bica+18	position	0.005368
7473		FSR_0848	Kharchenko+13	position,hipparcos	
7474		FSR_0848	Bica+18	position	
7475		FSR_0849	Kharchenko+13	position,hipparcos	
7476		FSR_0849	Dias+02	position	
7477	1582	FSR_0850	Kharchenko+13	hipparcos	0.03635
7478	1582	FSR_0850	Kharchenko+13	position	0.03635
7479	1582	FSR_0850	Cantat-Gaudin+20	gaia_dr2	0.01563
7480	4970	FSR_0850	Kharchenko+13	hipparcos	0.1042
7481	4970	FSR_0850	Kharchenko+13	position	0.1042
7482		FSR_0851	Kharchenko+13	position,hipparcos	
7483	4971	FSR_0852	Bica+18	position	0.01603
7484	4971	FSR_0852	Kharchenko+13	position	0.01183
7485	4971	FSR_0852	Cantat-Gaudin+20	gaia_dr2	0.01534
7486	1583	FSR_0852	Kharchenko+13	position	0.1438
7487	4971	FSR_0852	Kharchenko+13	hipparcos	0.01183
7488	4971	FSR_0852	Dias+02	position	0.01603
7489		FSR_0855	Dias+02	position	
7490	4355	FSR_0856	Dias+02	position	0.006072
7491		FSR_0857	Bica+18	position	
7492		FSR_0857	Kharchenko+13	position,hipparcos	
7493		FSR_0858	Bica+18	position	
7494		FSR_0858	Kharchenko+13	position,hipparcos	
7495		FSR_0858	Dias+02	position	
7496		FSR_0859	Bica+18	position	
7497		FSR_0859	Kharchenko+13	position,hipparcos	
7498		FSR_0860	Kharchenko+13	position,hipparcos	
7499		FSR_0860	Bica+18	position	
7500		FSR_0861	Kharchenko+13	position,hipparcos	
7501		FSR_0861	Bica+18	position	
7502		FSR_0864	Kharchenko+13	position,hipparcos	
7503	1584	FSR_0866	Bica+18	position	0.01315
7504	1584	FSR_0866	Cantat-Gaudin+20	gaia_dr2	0.01171
7505	1584	FSR_0866	Kharchenko+13	position	0.02104
7506		FSR_0868	Kharchenko+13	position,hipparcos	
7507	1585	FSR_0869	Bica+18	position	0.01036
7508	1585	FSR_0869	Dias+02	position	0.006808
7509		FSR_0873	Bica+18	position	
7510	1586	FSR_0874	Kharchenko+13	position	0.05202
7511		FSR_0876	Kharchenko+13	position,hipparcos	
7512		FSR_0876	Bica+18	position	
7513		FSR_0878	Bica+18	position	
7514		FSR_0878	Kharchenko+13	position,hipparcos	
7515		FSR_0880	Bica+18	position	
7516		FSR_0880	Kharchenko+13	position,hipparcos	
7517		FSR_0882	Bica+18	position	
7518		FSR_0882	Kharchenko+13	position,hipparcos	
7519	1587	FSR_0883	Cantat-Gaudin+20	gaia_dr2	0.01345
7520	1587	FSR_0883	Bica+18	position	0.01629
7521	1587	FSR_0883	Dias+02	position	0.01629
7522	1587	FSR_0883	Kharchenko+13	hipparcos	0.02764
7523	1587	FSR_0883	Kharchenko+13	position	0.02764
7524		FSR_0884	Bica+18	position	
7525		FSR_0884	Kharchenko+13	position,hipparcos	
7526		FSR_0886	Bica+18	position	
7527		FSR_0886	Kharchenko+13	position,hipparcos	
7528		FSR_0888	Kharchenko+13	position,hipparcos	
7529		FSR_0890	Kharchenko+13	position,hipparcos	
7530		FSR_0891	Dias+02	position	
7531		FSR_0891	Kharchenko+13	position,hipparcos	
7532		FSR_0891	Bica+18	position	
7533	1588	FSR_0893	Kharchenko+13	hipparcos	0.05639
7534	1588	FSR_0893	Bica+18	position	0.06456
7535	1588	FSR_0893	Cantat-Gaudin+20	gaia_dr2	0.05175
7536	1588	FSR_0893	Kharchenko+13	position	0.05639
7537	1589	FSR_0894	Kharchenko+13	hipparcos	0.1039
7538	1589	FSR_0894	Kharchenko+13	position	0.1039
7539		FSR_0900	Bica+18	position	
7540		FSR_0900	Kharchenko+13	position,hipparcos	
7541		FSR_0900	Dias+02	position	
7542	1590	FSR_0902	Kharchenko+13	position	0.02228
7543	1590	FSR_0902	Bica+18	position	0.03384
7544	3006	FSR_0903	Kharchenko+13	position	0.0883
7545	3006	FSR_0903	Kharchenko+13	hipparcos	0.0883
7546	1591	FSR_0903	Kharchenko+13	position	0.007586
7547	1591	FSR_0903	Bica+18	position	0.02567
7548	1591	FSR_0903	Kharchenko+13	hipparcos	0.007586
7549	1592	FSR_0904	Cantat-Gaudin+20	gaia_dr2	0.008404
7550	1592	FSR_0904	Kharchenko+13	position	0.01104
7551	1592	FSR_0904	Kharchenko+13	hipparcos	0.01104
7552	1591	FSR_0904	Cantat-Gaudin+20	gaia_dr2	0.119
7553	1593	FSR_0905	Kharchenko+13	hipparcos	0.02534
7554	1593	FSR_0905	Kharchenko+13	position	0.02534
7555	1593	FSR_0905	Cantat-Gaudin+20	gaia_dr2	0.01027
7556	1593	FSR_0905	Bica+18	position	0.01876
7557	3008	FSR_0905	Kharchenko+13	position	0.0653
7558		FSR_0906	Kharchenko+13	position,hipparcos	
7559		FSR_0906	Bica+18	position	
7560		FSR_0907	Kharchenko+13	position,hipparcos	
7561		FSR_0907	Bica+18	position	
7562		FSR_0909	Kharchenko+13	position,hipparcos	
7563	282	FSR_0911	Bica+18	position	0.002858
7564		FSR_0913	Kharchenko+13	position,hipparcos	
7565		FSR_0914	Kharchenko+13	position,hipparcos	
7566		FSR_0914	Bica+18	position	
7567		FSR_0920	Kharchenko+13	position,hipparcos	
7568		FSR_0920	Bica+18	position	
7569	1594	FSR_0921	Bica+18	position	0.007815
7570	1594	FSR_0921	Kharchenko+13	position	0.02903
